version https://git-lfs.github.com/spec/v1
oid sha256:e1ca481d9fd32dbf5e983bf9ef94a1b68655401088b289e07821d982b86e1396
size 96979305
11374884918335,btc_ptmc_rep_hot,7.0000000000
11374884954795,btc_ptmc_rep_cold,6.0000000000
11374884990695,btc_ptmc_accept,1.0000000000
11374941715400,btc_gpu_c88_near_miss_continue,24.0000000000
11374963239363,btc_gpu_c69_best_bits,25.0000000000
11374971994815,btc_alltime_record_updated_gpu,25.0000000000
11374972114728,btc_gpu_c88_near_miss_continue,25.0000000000
11374990167475,btc_ptmc_rep_hot,1.0000000000
11374990311721,btc_ptmc_rep_cold,0.0000000000
11374990348260,btc_ptmc_accept,1.0000000000
11374990385511,btc_ptmc_rep_hot,2.0000000000
11374990430904,btc_ptmc_rep_cold,1.0000000000
11374990461275,btc_ptmc_accept,1.0000000000
11374990496922,btc_ptmc_rep_hot,3.0000000000
11374990526731,btc_ptmc_rep_cold,2.0000000000
11374990554534,btc_ptmc_accept,1.0000000000
11374990582939,btc_ptmc_rep_hot,4.0000000000
11374990610456,btc_ptmc_rep_cold,3.0000000000
11374990637599,btc_ptmc_accept,1.0000000000
11374990665972,btc_ptmc_rep_hot,5.0000000000
11374990693509,btc_ptmc_rep_cold,4.0000000000
11374990721963,btc_ptmc_accept,1.0000000000
11374990755565,btc_ptmc_rep_hot,6.0000000000
11374990785282,btc_ptmc_rep_cold,5.0000000000
11374990984648,btc_ptmc_accept,1.0000000000
11374991158580,btc_ptmc_rep_hot,7.0000000000
11374991189969,btc_ptmc_rep_cold,6.0000000000
11374991218065,btc_ptmc_accept,1.0000000000
11375063336594,btc_gpu_c88_near_miss_continue,20.0000000000
11375099879678,btc_ptmc_rep_hot,1.0000000000
11375099972614,btc_ptmc_rep_cold,0.0000000000
11375100013461,btc_ptmc_accept,1.0000000000
11375100051703,btc_ptmc_rep_hot,2.0000000000
11375100083520,btc_ptmc_rep_cold,1.0000000000
11375100113088,btc_ptmc_accept,1.0000000000
11375100150537,btc_ptmc_rep_hot,3.0000000000
11375100181336,btc_ptmc_rep_cold,2.0000000000
11375100211513,btc_ptmc_accept,1.0000000000
11375100246449,btc_ptmc_rep_hot,4.0000000000
11375100277476,btc_ptmc_rep_cold,3.0000000000
11375100307203,btc_ptmc_accept,1.0000000000
11375100415006,btc_ptmc_rep_hot,5.0000000000
11375100445773,btc_ptmc_rep_cold,4.0000000000
11375100474072,btc_ptmc_accept,1.0000000000
11375100505280,btc_ptmc_rep_hot,6.0000000000
11375100534596,btc_ptmc_rep_cold,5.0000000000
11375100577141,btc_ptmc_accept,1.0000000000
11375100611814,btc_ptmc_rep_hot,7.0000000000
11375100642592,btc_ptmc_rep_cold,6.0000000000
11375100672181,btc_ptmc_accept,1.0000000000
11375130257949,btc_gpu_c88_near_miss_continue,20.0000000000
11375151846073,btc_gpu_c88_near_miss_continue,20.0000000000
11375173672976,btc_gpu_c88_near_miss_continue,21.0000000000
11375203521648,btc_ptmc_rep_hot,1.0000000000
11375203994022,btc_ptmc_rep_cold,0.0000000000
11375204210234,btc_ptmc_accept,1.0000000000
11375204430884,btc_ptmc_rep_hot,2.0000000000
11375204613783,btc_ptmc_rep_cold,1.0000000000
11375204766898,btc_ptmc_accept,1.0000000000
11375204891881,btc_ptmc_rep_hot,3.0000000000
11375205064017,btc_ptmc_rep_cold,2.0000000000
11375205193274,btc_ptmc_accept,1.0000000000
11375205352061,btc_ptmc_rep_hot,4.0000000000
11375205492548,btc_ptmc_rep_cold,3.0000000000
11375205655637,btc_ptmc_accept,1.0000000000
11375205802120,btc_ptmc_rep_hot,5.0000000000
11375205974854,btc_ptmc_rep_cold,4.0000000000
11375206116823,btc_ptmc_accept,1.0000000000
11375206281942,btc_ptmc_rep_hot,6.0000000000
11375206402716,btc_ptmc_rep_cold,5.0000000000
11375206506116,btc_ptmc_accept,1.0000000000
11375206619214,btc_ptmc_rep_hot,7.0000000000
11375206734389,btc_ptmc_rep_cold,6.0000000000
11375206837789,btc_ptmc_accept,1.0000000000
11375308009203,btc_ptmc_rep_hot,1.0000000000
11375308107611,btc_ptmc_rep_cold,0.0000000000
11375308139941,btc_ptmc_accept,1.0000000000
11375308177706,btc_ptmc_rep_hot,2.0000000000
11375308206866,btc_ptmc_rep_cold,1.0000000000
11375308234031,btc_ptmc_accept,0.7165485813
11375308279006,btc_ptmc_rep_hot,3.0000000000
11375308343697,btc_ptmc_rep_cold,2.0000000000
11375308373199,btc_ptmc_accept,-0.8464868258
11375308405138,btc_ptmc_rep_hot,4.0000000000
11375308436299,btc_ptmc_rep_cold,3.0000000000
11375308475323,btc_ptmc_accept,1.0000000000
11375308513344,btc_ptmc_rep_hot,5.0000000000
11375308545574,btc_ptmc_rep_cold,4.0000000000
11375308577303,btc_ptmc_accept,1.0000000000
11375308615668,btc_ptmc_rep_hot,6.0000000000
11375308648501,btc_ptmc_rep_cold,5.0000000000
11375308680148,btc_ptmc_accept,1.0000000000
11375308720672,btc_ptmc_rep_hot,7.0000000000
11375308754824,btc_ptmc_rep_cold,6.0000000000
11375308786152,btc_ptmc_accept,1.0000000000
11375391117512,btc_gpu_c88_near_miss_continue,20.0000000000
11375415166928,btc_hashrate_mhs,12.8249797084
11375415384535,btc_hashrate_thread_id,2.0000000000
11375415430107,btc_hashrate_mhs,12.8237966949
11375415529528,btc_hashrate_thread_id,10.0000000000
11375415656509,btc_hashrate_mhs,12.8228559915
11375415734516,btc_hashrate_thread_id,1.0000000000
11375416793164,btc_hashrate_mhs,12.8161059963
